qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	2	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord net : Le Projet socialiste 2026 veut rééquilibrer les institutions au profit du Parlement et des citoyens, développer la proportionnelle et limiter les instruments qui permettent à l’exécutif de contourner le vote parlementaire. Pour PS, sur Q74 (« Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	242	0.1380	Instaurer une démocratie continue et participative en facilitant l’usage du référendum grâce à l’abaissement du seuil pour le référendum d’initiative partagée (RIP) avec 1 million de signatures et la création d’un référendum d’initiative citoyenne (RIC). Expérimenter le « préférendum » pour sortir le référendum de sa logique binaire. Permettre la mise en place de conventions citoyennes précédant les référendums.	L’ensemble de nos propositions sera soumis à une Convention composée de citoyens tirés au sort, de juristes, de parlementaires et d’élus locaux. Nous ferons valider par référendum les réformes qui nécessitent de modifier la Constitution, et par le Parlement celles qui relèvent de la loi ordinaire ou organique.	Transformer le Conseil économique, social et environnemental (CESE) en Conseil de la Société Civile (CSC). Sa composition actuelle sera complétée par un collège de 150 citoyens tirés au sort, reflétant fidèlement la diversité sociale et territoriale de la Nation, pour des mandats courts et non renouvelables. Le CSC sera le pivot du nouveau Référendum d’Initiative Citoyenne (RIC) : il sélectionnera les propositions citoyennes recevables et préparera le débat public en amont du vote.
75	Institutions	Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des institutions et de l'économie.	-2	1	https://projet-socialiste.fr/projet/refaire-societe/	Désaccord net : Le Projet socialiste 2026 veut rééquilibrer les institutions au profit du Parlement et des citoyens, développer la proportionnelle et limiter les instruments qui permettent à l’exécutif de contourner le vote parlementaire. Pour PS, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	242	0.1027	Une démocratie ne vit que si ses citoyens ont le sentiment d’être entendus. Pourtant, de plus en plus de Françaises et de Français se détournent des urnes et doutent de la capacité de nos institutions à répondre à leurs préoccupations. Une même aspiration s’exprime : celle d’être écouté, respecté et associé aux décisions qui façonnent notre avenir commun.	Se donner les moyens d’une réelle politique migratoire et d’intégration	L’indépendance des médias, pilier essentiel de la démocratie, est aujourd’hui gravement menacée en France. Une concentration capitalistique sans précédent confie l’essentiel de l’information à une poignée de milliardaires, mettant en péril le pluralisme, la liberté éditoriale et le droit des citoyens à une information libre. Cette situation est aggravée par l’affaiblissement de l’audiovisuel public, la domination des plateformes numériques, la captation des revenus publicitaires par les GAFAM et des attaques répétées contre les journalistes. Les procédures-bâillons, les atteintes au secret des sources, les projets de lois liberticides et les campagnes de désinformation fragilisent encore davantage la liberté de la presse. Ces difficultés sont aggravées par un cadre législatif obsolète et insuffisamment protecteur, incapable de limiter efficacement la concentration des médias ou de garantir leur indépendance, ainsi qu’un système d’aides publiques à la presse inadapté qui favorise les grands groupes sans contreparties solides. Ces évolutions nourrissent une crise de confiance des citoyens envers l’information et posent un problème démocratique majeur. Nous ne laisserons pas le débat public être confisqué par des intérêts privés et réactionnaires. L’information n’est pas un bien comme les autres, mais un bien commun qu’il convient de protéger des logiques capitalistes de rentabilité et d’actionnariat.
76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	-3	2	https://parti-socialiste.fr/vie-parlementaire/notre-declaration-politique-17eme-legislature/	Désaccord fort : le projet socialiste 2026 veut déprésidentialiser la Ve République, renforcer le Parlement et rééquilibrer le pouvoir exécutif ; il s'oppose directement à un renforcement du président.	59	0.0885	Nous appe­lons le Président de la République à res­pec­ter la volon­té du peuple fran­çais et à nom­mer un Premier ministre ou une Première ministre dési­gné par le Nouveau Front Populaire. Tant qu’il ne l’aura pas fait, notre groupe se consti­tue­ra en tant que groupe d’opposition.	Nous veille­rons au res­pect des pro­messes de la République et culti­ve­rons la cohé­sion natio­nale. Pour nous, la République fran­çaise est un cadre de vie col­lec­tif fon­dé sur la recherche de l’égalité́ réelle comme base des rela­tions sociales et comme mode de pro­duc­tion d’un des­tin com­mun. Nous croyons qu’il existe un che­min pour vivre ensemble et pas seule­ment les uns à côté des autres. Ce che­min s’appelle la République, et nous vou­lons la République jusqu’au bout, fidèles à Jaurès : « Sans la République, le socia­lisme est impuis­sant, sans le socia­lisme, la République est vide. »	Enfin, et pour la deuxième légis­la­ture consé­cu­tive, le pré­sident de la République ne dis­po­se­ra pas d’une majo­ri­té à l’Assemblée natio­nale. Ses dépu­tés sont même en net recul d’un point de vue numé­rique. Les élec­teurs et élec­trices ont à la fois sanc­tion­né sa poli­tique injuste, faite pour celles et ceux qui ne manquent de rien, mais aus­si une pra­tique du pou­voir qui a bru­ta­li­sé le Parlement, contour­né les corps inter­mé­diaires et mépri­sé les élus locaux.
77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	2	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord net : Le Projet socialiste 2026 veut rééquilibrer les institutions au profit du Parlement et des citoyens, développer la proportionnelle et limiter les instruments qui permettent à l’exécutif de contourner le vote parlementaire. Pour PS, sur Q77 (« La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	242	0.0604	Basculer vers un impôt progressif sur les sociétés : la politique fiscale est très favorable aux grandes entreprises, au détriment des PME et ETI. Pour corriger ce biais, nous proposons de mettre un terme à la logique proportionnelle de l’impôt sur les sociétés et de le rendre progressif, pour favoriser l’investissement dans les PME.	Renforcer les droits de l’opposition parlementaire par un accès facilité aux commissions d’enquête et aux missions d’information, la saisine élargie du Conseil Constitutionnel et l’instauration de rôles parlementaires spécifiques, comme celui de contre-rapporteur, qui pourra rédiger des conclusions intégrées au rapport d’une commission. Répartir les présidences des commissions permanentes à la proportionnelle des groupes politiques.	Préparer la « grande transmission » de l’héritage en créant un Impôt sur les grandes successions (IGS), sans impact pour 99 % des Français. Celui-ci prendrait en compte l’ensemble des transmissions patrimoniales reçues au cours de la vie dans l’assiette des droits de mutation à titre gratuit (DMTG) , en accroissant la progressivité de son barème (avec un abattement unique de 200 000 euros au cours de la vie), et en créant un prélèvement forfaitaire sur les plus-values latentes dont sont porteuses les valeurs mobilières transmises par les plus hauts patrimoines. Sur la période 2025-2040, le rendement cumulé de l’IGS serait de 400 milliards d’euros.
78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	1	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord modéré : Le Projet socialiste 2026 veut régulariser par le travail, renforcer les voies légales d’entrée et le droit d’asile, défendre l’AME et développer dès la demande de titre l’apprentissage du français et la formation civique. Pour PS, sur Q78 (« Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les… »), elle incline dans ce sens sans adopter toute la proposition : +1.	242	0.0998	Protéger l’état de droit Moderniser le Conseil Constitutionnel : supprimer la présence des anciens présidents de la République comme membres de droit, confirmer toutes les nominations par une majorité des 3/5e au sein des commissions parlementaires compétentes, procéder à l’élection du président par les membres du Conseil et non par nomination du Président de la République, étendre aux membres les règles de transparence applicables aux parlementaires. Supprimer la Cour de justice de la République. Basculer dans le droit commun les infractions que juge aujourd’hui la CJR. Renforcer les pouvoirs du Défenseur des Droits par la possibilité de saisine du Conseil constitutionnel et des pouvoirs d’enquête propres. Introduire un contrôle parlementaire renforcé des états d’urgence au sein de la Constitution : modalité de déclenchement, délais, limitation de son objet, objectifs poursuivis. Faire le bilan et réviser les lois « d’exception » qui portent atteinte aux libertés publiques , afin de mieux concilier liberté individuelle et sécurité collective.	Le droit d’asile assure protection à toute personne fuyant la guerre et les persécutions, menacée dans son pays d’origine. C’est la fierté de la France d’être une terre de paix qui accueille celles et ceux qui sont en danger dans leur pays. En 2024, 130 952 premières demandes d’asile ont été enregistrées en France, formulées principalement par des personnes originaires d’Ukraine, d’Afghanistan, ou encore de République Démocratique du Congo, soit de pays en proie à des conflits armés. 38 % de ces demandes ont été validées. Contre les tentatives des droites pour le défaire, nous devons préserver le droit d’asile, tenant compte des nouvelles causes des déplacements forcés à l’image du changement climatique, et instaurer une réelle solidarité européenne dans la répartition des demandeurs d’asile entre les États membres.	Les migrations font partie intégrante de l’histoire de la France et de son identité. Notre pays s’est construit et enrichi grâce aux apports des populations immigrées. Pourtant, le débat public sur l’immigration est trop souvent confisqué par la stigmatisation, les caricatures et l’exploitation des peurs, en décalage avec la réalité des faits. Contrairement aux discours alarmistes, l’immigration ne « submerge » pas la France. La responsabilité politique impose de sortir des postures idéologiques. Notre politique migratoire est aujourd’hui inefficace et illisible. Depuis 1945, l’accumulation désordonnée de 118 réformes successives a produit un droit des étrangers complexe, instable et inégalement appliqué selon les territoires. Les services administratifs manquent de moyens, ce qui entraîne retards, erreurs et situations d’irrégularité, avec des impacts redoutables sur les processus d’intégration des étrangers, notamment par le travail. La logique du chiffre, illustrée par l’explosion des obligations de quitter le territoire (OQTF), a échoué. Nous voulons en finir avec une politique d’entrée et de séjour fondée sur la xénophobie, comme nous voulons stopper la machine administrative à fabriquer des clandestins qui finit par enrichir les marchands de sommeil et exploiter les travailleurs. Nous proposons un changement profond de la politique migratoire française, autour d’un cadre clair et humaniste, applicable et donc effectivement appliqué.
79	Immigration / délinquance	Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes concernées.	3	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord très fort : Le Projet socialiste 2026 veut régulariser par le travail, renforcer les voies légales d’entrée et le droit d’asile, défendre l’AME et développer dès la demande de titre l’apprentissage du français et la formation civique. Pour PS, sur Q79 (« Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes… »), cette orientation reprend presque entièrement le choix proposé : +3.	242	0.1371	Associer les personnes concernées à la conception, à la mise en œuvre et à l’évaluation des politiques publiques de lutte contre la pauvreté, en reconnaissant leur expertise d’usage et leur capacité d’agir.	La trajectoire vers l’égalité réelle entre l’Hexagone et les Outre-mer est aujourd’hui rompue. Pour des millions de Français ultramarins, la citoyenneté demeure à deux vitesses, marquée par un sentiment durable d’abandon, de déclassement et d’injustice. Face à la superposition des crises sociales, économiques, sécuritaires, sanitaires et environnementales, l’État continue de privilégier une gestion dans l’urgence, cherchant avant tout à restaurer une paix sociale de façade, sans s’attaquer aux causes structurelles des inégalités. La vie chère, alimentée par des monopoles économiques et une dépendance structurelle aux importations, asphyxie les populations et plonge une part massive d’entre elles sous le seuil de pauvreté. Les services publics essentiels se délitent : accès à l’eau potable, à la santé, à la sécurité. L’État régalien peine à assurer ses missions fondamentales. À ces fractures s’ajoute une vulnérabilité environnementale extrême, aggravée par le changement climatique et des scandales sanitaires, à l’image du chlordécone. Nous voulons mettre un terme à la gouvernance centralisée et uniforme des Outre-mer, décidée depuis Paris, qui ignore les réalités locales. Plutôt que la politique de gestion de crise permanente, nous voulons développer une vision de long-terme pour l’autonomie et l’égalité réelle des Outre-mer.	La ghettoïsation territoriale, scolaire et urbaine de notre pays ne peut plus être ignorée : certains espaces – quartiers, établissements scolaires ou zones urbaines – se trouvent aujourd’hui durablement marqués par la concentration de populations socialement défavorisées ou, au contraire, très privilégiées. La métropolisation subie a concentré les activités économiques, sociales et culturelles autour de quelques grandes métropoles et plongé les villes petites et moyennes dans une spirale de dévitalisation sur laquelle l’extrême droite prospère. Cette fracturation française se traduit par des écarts importants de réussite éducative entre les établissements selon leur composition sociale, des inégalités d’accès aux services publics, à l’emploi et à la mobilité. Elle crée des territoires qui cumulent les fragilités : Quartiers Prioritaires de la Ville (QPV), zones rurales enclavées, périphéries urbaines délaissées. Sans mixité, il ne peut y avoir ni vivre-ensemble, ni citoyenneté partagée. Revitaliser les territoires délaissés et lutter contre toute forme de ghettoïsation est un impératif démocratique, au cœur de notre projet de société.
81	Santé / accès aux soins	Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les zones déjà bien dotées afin d'encourager leur installation dans les déserts médicaux.	3	3	https://projet-socialiste.fr/projet/vivre-libres/	Accord très fort : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q81 (« Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les… »), cette orientation reprend presque entièrement le choix proposé : +3.	217	0.1111	Les transports sont la première source d’émissions de gaz à effet de serre en France. Les Français parcourent toujours plus de kilomètres, majoritairement en voiture, qui reste le mode de déplacement de 80 % d’entre eux, faute d’alternatives accessibles. La moitié de la population n’a pas accès à des transports collectifs efficaces. Cette dépendance, particulièrement marquée dans les zones rurales et périurbaines, a un coût social élevé : 25 % des Français ont déjà renoncé à un emploi ou une formation par manque de solutions de transport. Un nouveau contrat social des transports est nécessaire, fondé sur la justice sociale et des alternatives propres et accessibles sur tout le territoire.	Le temps est une richesse, et il est politique ! L’accès au temps choisi, au repos et à la capacité de s’organiser est aujourd’hui une ligne de fracture sociale. Les femmes, les salariés précaires, les travailleurs aux horaires décalés ou les aidants subissent de fortes contraintes temporelles marquées par l’imprévisibilité, l’impossibilité de télétravailler ou de prévoir un rendez-vous médical. Ces inégalités se manifestent jusque dans l’accès aux vacances, dont près de 40 % des Français sont exclus. L’aspiration au temps libéré n’a jamais été aussi forte. Une part importante des salariés déclare ne pas pouvoir concilier correctement travail et vie personnelle, du fait de l’intensification du travail, de la précarisation de l’emploi et d’une porosité grandissante entre vie professionnelle et personnelle. La maîtrise du temps doit être replacée au cœur du modèle social français : pour donner à chacun la liberté de vivre, nous rendrons aux salariés du pouvoir sur l’organisation de leur travail et ouvrirons de nouveaux droits au temps choisi.	Simplifier les procédures d’installation et d’extension de sites industriels, avec un guichet unique et un raccourcissement des délais.
83	Santé / hôpital	Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements dans des établissements plus importants.	-2	2	https://projet-socialiste.fr/projet/vivre-libres/	Désaccord net : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	217	0.0853	Enseigner l’ESS dans les cursus de formation économique et les établissements d’enseignement supérieur, notamment les écoles de commerce.	Réformer le cadre réglementaire des Services d’Intérêt Économique Général (SIEG) afin de consacrer l’énergie, les transports, la santé et le logement comme des services publics stratégiques .	Nous utilisons des cookies pour améliorer votre expérience et analyser la navigation. Refuser peut limiter certaines fonctionnalités du site.
84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	-2	1	https://projet-socialiste.fr/projet/vivre-libres/	Désaccord net : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	217	0.1051	Depuis 40 ans, le coût du logement n’a cessé de peser toujours plus lourdement sur nos budgets. Pour les ménages les plus pauvres, cela peut atteindre 45 % des dépenses contraintes, contre à peine 14 % pour les plus aisés. Faire baisser le coût du logement est un objectif incontournable pour rendre du pouvoir de vivre aux Français. Pour cela, une intervention publique forte est nécessaire. Nous devons sortir d’une France à deux vitesses, où les plus riches peuvent être multipropriétaires, là où des millions de Français qui travaillent n’arrivent plus à se loger.	De nombreuses entreprises peinent à recruter. Cette situation fragilise les territoires, en particulier les zones rurales et les villes moyennes, où l’offre de formation reste insuffisante. Les filières industrielles et technologiques, souvent dévalorisées, peinent à attirer les jeunes malgré leur capacité à créer des emplois qualifiés, durables et porteurs de sens. Depuis une vingtaine d’années, la productivité décroît en France. Il est urgent d’investir dans le capital humain ! Or l’accès à la formation reste très inégal. Les salariés les plus qualifiés en bénéficient davantage, tandis que ceux qui en ont le plus besoin — jeunes peu diplômés, travailleurs des secteurs fragilisés, seniors — y accèdent difficilement. Pour créer les emplois de demain et réindustrialiser le pays, il est indispensable de reconstruire un écosystème de formation solide, associant État, régions, entreprises et acteurs éducatifs, fondé sur l’anticipation des besoins et l’égalité réelle.	Faire de l’école un pilier de l’égalité face à l’IA en formant les enseignants et les élèves, dès le collège, aux usages critiques de l’IA générative pour éviter une fracture éducative.
86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	2	3	https://projet-socialiste.fr/projet/vivre-libres/	Accord net : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	217	0.1684	Renforcer le « fonds social climat » pour soutenir les ménages modestes dans l’achat et la location de véhicules électriques ou dans la rénovation de leur logement.	Instaurer une taxe anti-rente ciblant les multi-propriétaires dès le quatrième logement (hors résidence principale) pour briser la rente immobilière et la spéculation . Cette taxe ne s’appliquera pas aux propriétaires bailleurs dont les loyers sont conventionnés ou significativement inférieurs aux prix du marché, afin de ne pas pénaliser la gestion locative à vocation sociale. Les recettes de cette taxe seront intégralement fléchées vers la construction de logements publics et la rénovation thermique globale des bâtiments.	3 Français sur 5 rencontrent des difficultés pour se loger. 2,7 millions de ménages sont en attente d’un logement social. De plus en plus de jeunes actifs, d’étudiants, et de salariés sont obligés de renoncer à des parcours de formation ou d’emploi faute de pouvoir se loger à proximité. Pour les familles monoparentales, majoritairement composées de femmes, les difficultés d’accès à un logement abordable entraînent renoncement au travail, isolement et décrochage social.
87	Défense / Ukraine	La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre se prolonge.	3	3	https://projet-socialiste.fr/projet/pacifier-le-monde/	Accord très fort : Le PS inscrit la souveraineté française dans une Europe plus intégrée et plus autonome, avec davantage de politiques communes dans l’industrie, l’énergie, la défense et la diplomatie. Pour PS, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), cette orientation reprend presque entièrement le choix proposé : +3.	57	0.1128	Porter secours aux victimes de crimes de guerre et contre l’humanité. Garantir dans les visas humanitaires et programmes de réinstallation un accès favorisé aux victimes de crimes de guerre et associé d’une aide juridique, psychologique et sanitaire. Garantir des centres spécialisés de prise en charge des violences sexuelles de guerre. Créer un mécanisme européen d’appui immédiat aux procureurs nationaux pour documenter les crimes de guerre, y compris les violences sexuelles.	Appeler à la finalisation de la mise en œuvre des réformes de régulation financière héritées de la crise de 2008, dont Bâle III pour le secteur bancaire. La stabilité financière constitue un bien commun essentiel. Les réformes portées après la crise de 2008 sont aujourd’hui remises en cause par l’Administration Trump, qui poursuit un agenda de « dérégulation ». Le cadre de la régulation financière doit par ailleurs s’adapter à l’émergence de nouveaux acteurs (par exemple : crypto, finance non-bancaire) dont l’insuffisante régulation contient des risques pour la stabilité financière mondiale.	La défense de nos valeurs passe par la recherche d’une paix juste et durable en Ukraine, où se joue l’avenir du continent européen. Soutenir la résistance ukrainienne face à l’agression russe, pour la placer en position de force dans les futures négociations. Faire du retour des enfants déportés et de la libération des civils pris en otage un préalable à ces négociations. Financer le soutien militaire et la reconstruction du pays à travers la saisie des 210 milliards d’avoirs publics russes immobilisés dans l’Union européenne. Soutenir l’adhésion de l’Ukraine à l’Union européenne.
88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	3	3	https://projet-socialiste.fr/projet/pacifier-le-monde/	Accord très fort : Le PS inscrit la souveraineté française dans une Europe plus intégrée et plus autonome, avec davantage de politiques communes dans l’industrie, l’énergie, la défense et la diplomatie. Pour PS, sur Q88 (« La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer. »), cette orientation reprend presque entièrement le choix proposé : +3.	57	0.0865	Le système international issu de l’après-1945 traverse une crise profonde. Construit dans un contexte de rapports de force dominé par un petit nombre de puissances et calqué sur les priorités de la Guerre froide, il n’est plus adapté aux défis du XXIᵉ siècle. Les institutions multilatérales telles que le FMI, l’OMC, et en particulier l’ONU, souffrent d’un déficit démocratique : les pays du « Sud » sont sous-représentés, la société civile n’a qu’un accès très marginal à la prise de décision, la place des femmes est restreinte. Aucune de ces institutions ne régule efficacement le capitalisme débridé, ni ne protège les biens communs mondiaux. Aussi, leur modèle économique est obsolète : une poignée d’institutions, dominées par les économies les plus riches, concentrent le pouvoir financier. Nous héritons d’un système multilatéral affaibli, concurrencé par des coalitions ad hoc, comme le « Conseil de la paix » porté par Donald Trump, et des organisations régionales. Pour nous, le multilatéralisme n’est pas une option : c’est un instrument de justice et de paix. Chaque État, chaque peuple, chaque société civile doit participer à la définition de l’avenir commun. Nous voulons reconstruire des institutions multilatérales fortes, démocratiques et équitables.	Défendre une issue politique en Iran par le peuple iranien lui-même . Agir pour une mobilisation résolue de la communauté internationale et en particulier de l’Europe. Réactiver un cadre diplomatique sur la question iranienne, cibler et renforcer les sanctions sur les responsables de la répression, reprendre des négociations sur le nucléaire iranien visant à empêcher la poursuite d’un programme nucléaire militaire par le régime, sous contrôle de l’AIEA (Agence internationale de l’énergie atomique). Soutenir une issue politique par les Iraniens eux-mêmes via l’organisation d’élections libres.	Protéger l’Arctique en consacrant le principe d’inexploitabilité de ses ressources minières et souterraines.
89	Santé / fin de vie	Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à mourir dans un cadre strictement contrôlé.	3	3	https://projet-socialiste.fr/projet/refaire-societe/	Accord très fort : Le PS défend l’égalité des droits, la lutte contre le racisme et les discriminations et une République pluraliste, tout en maintenant un cadre commun laïque et civique. Pour PS, sur Q89 (« Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à… »), cette orientation reprend presque entièrement le choix proposé : +3.	242	0.1388	Défendre l’aide médicale d’État (AME) et développer les dispositifs d’accompagnement psychologique pour les personnes victimes de la traite.	Encadrer plus strictement l’usage des cryptos-actifs et clarifier leur fiscalité pour éviter toute optimisation fiscale.	Interdire toute aide publique financière à la presse condamnée pour incitation à la haine .
91	Famille / prestations	Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent.	-2	2	https://projet-socialiste.fr/projet/vivre-libres/	Désaccord net : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q91 (« Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	217	0.1200	Pour maintenir l’équilibre financier du nouveau système de retraites, flécher des revenus de l’imposition du capital, assujettir aux cotisations sociales certains compléments de salaire attribués aux plus hauts revenus (attributions gratuites d’actions, dividendes, intéressement, participation, avantages en nature) et les revenus tirés des heures supplémentaires versés aux travailleurs dont la rémunération est supérieure à 3 SMIC, et agir pour l’emploi des seniors, des femmes et des jeunes.	Garantir à tous le droit au repos , en renforçant le droit à la déconnexion avec des sanctions en cas de non-respect, en organisant un droit aux vacances pour les familles et les trois millions d’enfants qui en sont privés. Réinvestir dans les structures d’éducation populaire, les colonies de vacances, les clubs sportifs et les maisons de quartier.	Instaurer un « passeport carbone » qui permet la progressivité de la surtaxe sur les billets d’avion selon le nombre de trajets (applicable également aux entreprises, ligues et clubs sportifs, etc.), afin de désinciter au recours abusif à l’avion et de faire contribuer les plus gros émetteurs, tout en garantissant une continuité territoriale pour les résidents ultramarins ;
92	Numérique / mineurs	L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents.	1	3	https://projet-socialiste.fr/projet/refaire-societe/	Accord modéré : Le PS défend l’égalité des droits, la lutte contre le racisme et les discriminations et une République pluraliste, tout en maintenant un cadre commun laïque et civique. Pour PS, sur Q92 (« L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents. »), elle incline dans ce sens sans adopter toute la proposition : +1.	242	0.1842	Lutter contre la grande pauvreté dès 18 ans avec le revenu d’autonomie pour les 18–25 ans, articulé avec les parcours de formation, d’insertion et d’emploi, et conçu pour être simple d’accès et immédiatement mobilisable.	Préserver la liberté de conscience et celle de critiquer les religions en luttant contre le prosélytisme et l’extrémisme religieux , y compris sur les réseaux sociaux, par un renforcement de moyens policiers et judiciaires dédiés.	Renforcer les capacités de l’Arcom afin qu’elle puisse garantir effectivement le pluralisme de l’information et lutter contre les manipulations de l’espace public numérique. Ses pouvoirs de contrôle seront étendus aux plateformes et aux réseaux sociaux, dans le prolongement des principes fixés par le Digital Services Act en matière de transparence, de responsabilité et de modération des contenus.
93	Numérique / intelligence artificielle	Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins performants ou plus coûteux que leurs concurrents étrangers.	2	2	https://projet-socialiste.fr/projet/vivre-libres/	Accord net : Le PS veut renforcer la santé, l’école, le logement et la protection sociale publics, encadrer davantage le marché du logement et préserver la retraite par répartition. Pour PS, sur Q93 (« Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	217	0.1522	Défendre un traité international de régulation de l’intelligence artificielle fondé sur : la transparence des modèles, l’interdiction des usages de surveillance de masse, la protection des données, la souveraineté numérique européenne et l’accès équitable aux infrastructures numériques.	Mettre l’intelligence artificielle au service du bien commun	Créer un CPF-IA abondé pour tout salarié dont le métier est transformé par l’intelligence artificielle, assorti d’un droit opposable à la reconversion.
