category	id	name	qid	theme	question	score	confidence	source	justification	hits	length
party	reconquete	Reconquête	27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	3	2	https://www.parti-reconquete.fr/	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur sécurité / justice.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	100
party	reconquete	Reconquête	29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	reconquete	Reconquête	32	Écologie	La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme.	0	2	https://www.parti-reconquete.fr/	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	150
party	reconquete	Reconquête	33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	-2	2	https://www.parti-reconquete.fr/	Désaccord net : codage cohérent avec la ligne programmatique générale du parti sur écologie.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	92
party	reconquete	Reconquête	34	Economie	Une partie des cotisations sociales sur les salaires devrait être remplacée par une hausse de la TVA afin d’augmenter les salaires nets et de réduire le coût du travail, même si cela augmente le prix des biens et services consommés	0	1	https://www.parti-reconquete.fr/	Reconquête défend une baisse du coût du travail et des prélèvements, mais aucune proposition suffisamment précise de transfert vers la TVA n’a été retrouvée. Score neutre par prudence.	par prudence	184
party	reconquete	Reconquête	36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	-1	2	https://www.parti-reconquete.fr/	Réserve : codage cohérent avec la ligne programmatique générale du parti sur écologie.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	86
party	reconquete	Reconquête	38	Europe	La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique.	-2	2	https://www.parti-reconquete.fr/	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	reconquete	Reconquête	39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	3	2	https://www.parti-reconquete.fr/	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur europe.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	88
party	reconquete	Reconquête	40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	1	2	https://www.parti-reconquete.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	reconquete	Reconquête	41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	-2	2	https://www.parti-reconquete.fr/	Désaccord net : codage cohérent avec la ligne programmatique générale du parti sur europe.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	90
party	reconquete	Reconquête	42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	3	2	https://www.parti-reconquete.fr/	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur europe.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	88
party	reconquete	Reconquête	43	Fiscalité / patrimoine	Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire.	2	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	reconquete	Reconquête	44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	-3	2	https://www.parti-reconquete.fr/	Désaccord fort : codage cohérent avec la ligne programmatique générale du parti sur fiscalité / patrimoine.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	107
party	reconquete	Reconquête	46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	2	2	https://www.parti-reconquete.fr/	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur travail / chômage.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	99
party	reconquete	Reconquête	49	Retraites	Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de transition coûteuse.	2	2	https://www.parti-reconquete.fr/	Accord net : codage cohérent avec la ligne programmatique générale du parti sur retraites.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	90
party	reconquete	Reconquête	51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	2	2	https://www.parti-reconquete.fr/	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur protection sociale.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	100
party	reconquete	Reconquête	53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	0	2	https://www.parti-reconquete.fr/	Position équilibrée ou non tranchée : codage cohérent avec la ligne programmatique générale du parti sur état / entreprises.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	124
party	reconquete	Reconquête	55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	reconquete	Reconquête	57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	3	2	https://www.parti-reconquete.fr/	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur immigration / assimilation.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	108
party	reconquete	Reconquête	59	Immigration / assimilation	Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste pas particulièrement d'attachement à la France.	-3	2	https://www.parti-reconquete.fr/	Désaccord fort : codage cohérent avec la ligne programmatique générale du parti sur immigration / assimilation.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	111
party	reconquete	Reconquête	60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	3	2	https://www.parti-reconquete.fr/	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur immigration / assimilation.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	108
party	reconquete	Reconquête	63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	reconquete	Reconquête	67	Écologie	Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de compenser ces derniers par des aides ciblées.	-1	2	https://www.parti-reconquete.fr/	Réserve : codage cohérent avec la ligne programmatique générale du parti sur écologie.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	86
party	reconquete	Reconquête	68	Écologie	La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules.	-3	2	https://www.parti-reconquete.fr/	Désaccord fort : codage cohérent avec la ligne programmatique générale du parti sur écologie.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	93
party	reconquete	Reconquête	69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	3	2	https://www.parti-reconquete.fr/	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur écologie.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	90
party	reconquete	Reconquête	74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	3	2	https://www.parti-reconquete.fr/	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur institutions.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	94
party	reconquete	Reconquête	77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	1	2	https://www.parti-reconquete.fr/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur institutions.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	96
party	reconquete	Reconquête	78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	reconquete	Reconquête	79	Immigration / délinquance	Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes concernées.	-3	2	https://www.parti-reconquete.fr/	Désaccord fort : codage cohérent avec la ligne programmatique générale du parti sur immigration / délinquance.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	110
party	reconquete	Reconquête	81	Santé / accès aux soins	Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les zones déjà bien dotées afin d'encourager leur installation dans les déserts médicaux.	-2	1	https://www.parti-reconquete.fr/	Désaccord net : le scrutin sur la régulation du conventionnement médical fournit la position parlementaire la plus proche ; pour les formations non représentées, le codage est déduit de leur ligne sur la liberté d'installation. Niveau de preuve : estimation prudente à partir de la ligne générale.	codage	297
party	reconquete	Reconquête	86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	-2	1	https://www.parti-reconquete.fr/	Désaccord net : la source retenue précise le degré de régulation souhaité pour les meublés touristiques et les pouvoirs locaux. Niveau de preuve : estimation prudente à partir de la ligne générale.	source retenue	197
party	reconquete	Reconquête	88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	-3	2	https://www.parti-reconquete.fr/	Désaccord fort : la source retenue porte sur l'extension européenne de la dissuasion ou, pour les pays non dotés, sur la protection nucléaire alliée. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.	source retenue	246
party	renaissance	Renaissance	1	Économie	Il faut réduire les impôts sur le travail et le capital, même si cela implique de réduire certaines dépenses publiques.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	2	Économie	Les inégalités économiques sont acceptables tant qu'elles résultent principalement du travail ou de la prise de risque.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	3	Économie	L'État devrait davantage taxer les hauts revenus et les gros patrimoines afin de réduire les inégalités.	-1	2	https://parti-renaissance.fr/	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	122
party	renaissance	Renaissance	5	Économie	Le salaire minimum devrait être augmenté significativement.	-1	2	https://parti-renaissance.fr/	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	122
party	renaissance	Renaissance	6	Économie	Les entreprises privées sont généralement plus efficaces que l'État pour fournir des biens et services, même dans certains secteurs essentiels.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	7	Économie	L'État devrait pouvoir nationaliser temporairement ou durablement une entreprise privée lorsqu'elle contrôle une activité stratégique pour le pays.	-1	2	https://parti-renaissance.fr/	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	122
party	renaissance	Renaissance	8	Économie	La concurrence est généralement préférable à la réglementation pour améliorer les prix, la qualité et l'innovation.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	9	État	La France dépense trop d'argent public et devrait accepter de réduire certaines politiques sociales pour revenir à l'équilibre budgétaire.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	12	État	L'État devrait intervenir beaucoup plus fortement dans l'économie lorsque le marché produit des résultats jugés socialement indésirables.	0	2	https://parti-renaissance.fr/	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	150
party	renaissance	Renaissance	13	État	Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics obligatoires.	1	2	https://parti-renaissance.fr/	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	168
party	renaissance	Renaissance	14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	2	2	https://parti-renaissance.fr/	Accord net : codage cohérent avec la ligne programmatique générale du parti sur social / société.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	97
party	renaissance	Renaissance	16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	-2	2	https://parti-renaissance.fr/	Désaccord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	168
party	renaissance	Renaissance	17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	2	2	https://parti-renaissance.fr/	Accord net : codage cohérent avec la ligne programmatique générale du parti sur social / société.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	97
party	renaissance	Renaissance	19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	1	2	https://parti-renaissance.fr/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur social / société.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	100
party	renaissance	Renaissance	20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	1	2	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	renaissance	Renaissance	21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	1	2	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	renaissance	Renaissance	24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	2	https://parti-renaissance.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	renaissance	Renaissance	25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	1	2	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	renaissance	Renaissance	26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	0	2	https://parti-renaissance.fr/	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	150
party	renaissance	Renaissance	27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	1	2	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	renaissance	Renaissance	29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	32	Écologie	La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	1	2	https://parti-renaissance.fr/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur écologie.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	92
party	renaissance	Renaissance	35	Écologie	Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	1	2	https://parti-renaissance.fr/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur écologie.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	92
party	renaissance	Renaissance	37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	38	Europe	La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	-2	2	https://parti-renaissance.fr/	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	renaissance	Renaissance	40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	3	2	https://parti-renaissance.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	renaissance	Renaissance	41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	-3	2	https://parti-renaissance.fr/	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	129
party	renaissance	Renaissance	43	Fiscalité / patrimoine	Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire.	1	2	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	renaissance	Renaissance	44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	-1	2	https://parti-renaissance.fr/	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	122
party	renaissance	Renaissance	45	Fiscalité / patrimoine	Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France.	0	2	https://parti-renaissance.fr/	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	150
party	renaissance	Renaissance	46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	48	Travail / chômage	Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou travailleurs en contrats précaires.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	1	2	https://parti-renaissance.fr/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur état / entreprises.	cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)|codage	102
party	renaissance	Renaissance	57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	1	2	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	renaissance	Renaissance	58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	59	Immigration / assimilation	Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste pas particulièrement d'attachement à la France.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
