bucket	category	entity_id	entity	qid	score	confidence	source	justification
PRUD	party	nouvelle-energie	Nouvelle Énergie	37	0	1	https://www.unenouvelleenergie.fr/notre-programme/	Position équilibrée ou non tranchée : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	nouvelle-energie	Nouvelle Énergie	39	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	nouvelle-energie	Nouvelle Énergie	40	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	nouvelle-energie	Nouvelle Énergie	42	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	nouvelle-energie	Nouvelle Énergie	43	3	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	nouvelle-energie	Nouvelle Énergie	44	-3	2	https://www.unenouvelleenergie.fr/notre-programme/	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	nouvelle-energie	Nouvelle Énergie	46	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	nouvelle-energie	Nouvelle Énergie	51	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
CONF	party	nouvelle-energie	Nouvelle Énergie	54	1	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	nouvelle-energie	Nouvelle Énergie	55	3	3	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	nouvelle-energie	Nouvelle Énergie	57	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	nouvelle-energie	Nouvelle Énergie	58	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	nouvelle-energie	Nouvelle Énergie	60	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	nouvelle-energie	Nouvelle Énergie	61	-2	2	https://www.unenouvelleenergie.fr/notre-programme/	Désaccord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
ORI	party	nouvelle-energie	Nouvelle Énergie	63	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
CONF	party	nouvelle-energie	Nouvelle Énergie	64	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
ORI	party	nouvelle-energie	Nouvelle Énergie	68	-2	2	https://www.unenouvelleenergie.fr/notre-programme/	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
CONF	party	nouvelle-energie	Nouvelle Énergie	69	3	3	https://www.unenouvelleenergie.fr/le-grand-entretien-avec-david-lisnard-quelle-strategie-pour-la-france-dans-le-nouveau-desordre-mondial/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
PRUD	party	nouvelle-energie	Nouvelle Énergie	71	-1	1	https://www.unenouvelleenergie.fr/notre-programme/	Réserve : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	nouvelle-energie	Nouvelle Énergie	73	1	1	https://www.unenouvelleenergie.fr/notre-programme/	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
CONF	party	nouvelle-energie	Nouvelle Énergie	76	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	nouvelle-energie	Nouvelle Énergie	78	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
ORI	party	nouvelle-energie	Nouvelle Énergie	79	-1	2	https://www.unenouvelleenergie.fr/notre-programme/	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
CONF	party	udr	UDR	20	3	3	https://www.udr.fr/priorites	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	21	-2	2	https://www.assemblee-nationale.fr/dyn/opendata/PNREANR5L17B1609.html	Désaccord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	23	3	3	https://www.udr.fr/priorites	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	24	3	3	https://www.udr.fr/priorites	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	27	3	3	https://www.udr.fr/priorites	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	29	2	2	https://www.udr.fr/priorites	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	39	2	2	https://www.udr.fr/priorites	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	42	2	2	https://www.udr.fr/priorites	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	44	-3	3	https://www.udr.fr/priorites	Désaccord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	46	2	2	https://www.assemblee-nationale.fr/dyn/17/amendements/2247/CION_FIN/CF912	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	51	2	2	https://www.assemblee-nationale.fr/dyn/17/amendements/2247/CION_FIN/CF912	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	57	3	3	https://www.udr.fr/priorites	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	59	-3	3	https://www.udr.fr/priorites	Désaccord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	60	2	2	https://www.assemblee-nationale.fr/dyn/opendata/PNREANR5L17B1609.html	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	74	3	3	https://www.udr.fr/priorites	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	udr	UDR	78	2	2	https://www.assemblee-nationale.fr/dyn/opendata/PNREANR5L17B1609.html	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
ORI	party	rn	RN	1	1	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	rn	RN	2	1	1	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	rn	RN	3	-1	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	rn	RN	6	0	1	https://rassemblementnational.fr/documents/202406-programme.pdf	Position équilibrée ou non tranchée : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	rn	RN	7	2	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	rn	RN	8	0	1	https://rassemblementnational.fr/documents/202406-programme.pdf	Position équilibrée ou non tranchée : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	rn	RN	12	2	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	rn	RN	13	0	1	https://rassemblementnational.fr/documents/202406-programme.pdf	Position équilibrée ou non tranchée : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	rn	RN	16	-2	1	https://rassemblementnational.fr/livrets-thematiques	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
CONF	party	rn	RN	20	3	3	https://municipales2026.rassemblementnational.fr/communiques/le-rn-impose-un-tournant-historique-dans-la-lutte-contre-limmigration-illegale	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	rn	RN	23	3	3	https://municipales2026.rassemblementnational.fr/communiques/le-rn-impose-un-tournant-historique-dans-la-lutte-contre-limmigration-illegale	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	rn	RN	24	3	3	https://municipales2026.rassemblementnational.fr/communiques/le-rn-impose-un-tournant-historique-dans-la-lutte-contre-limmigration-illegale	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
CONF	party	rn	RN	25	3	3	https://municipales2026.rassemblementnational.fr/communiques/le-rn-impose-un-tournant-historique-dans-la-lutte-contre-limmigration-illegale	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
ORI	party	rn	RN	26	-3	2	https://rassemblementnational.fr/livrets-thematiques	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	27	3	2	https://rassemblementnational.fr/livrets-thematiques	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	29	3	2	https://rassemblementnational.fr/livrets-thematiques	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	32	0	2	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	rn	RN	35	1	1	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	rn	RN	37	-2	2	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	rn	RN	38	-2	2	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
CONF	party	rn	RN	39	3	3	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
ORI	party	rn	RN	40	1	2	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	41	-2	2	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
CONF	party	rn	RN	42	3	3	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
ORI	party	rn	RN	43	2	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	44	-2	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	45	-1	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	46	3	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	rn	RN	48	-1	1	https://rassemblementnational.fr/documents/202406-programme.pdf	Réserve : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	rn	RN	50	-2	1	https://rassemblementnational.fr/documents/202406-programme.pdf	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	rn	RN	51	2	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	rn	RN	54	2	1	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	rn	RN	57	3	2	https://rassemblementnational.fr/livrets-thematiques	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
CONF	party	rn	RN	58	1	2	https://rassemblementnational.fr/livrets-thematiques	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
ORI	party	rn	RN	59	-3	2	https://rassemblementnational.fr/livrets-thematiques	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	60	3	2	https://rassemblementnational.fr/livrets-thematiques	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	rn	RN	61	-2	2	https://rassemblementnational.fr/livrets-thematiques	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	rn	RN	63	3	2	https://rassemblementnational.fr/livrets-thematiques	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	67	-1	2	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	68	-3	2	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	69	3	2	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	rn	RN	71	-2	1	https://rassemblementnational.fr/documents/202411-programme-europeennes.pdf	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	rn	RN	72	-1	1	https://rassemblementnational.fr/documents/202406-programme.pdf	Réserve : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	rn	RN	73	0	1	https://rassemblementnational.fr/documents/202406-programme.pdf	Position équilibrée ou non tranchée : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	rn	RN	74	3	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	rn	RN	75	-2	1	https://rassemblementnational.fr/documents/202406-programme.pdf	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
CONF	party	rn	RN	76	2	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
ORI	party	rn	RN	78	3	2	https://rassemblementnational.fr/livrets-thematiques	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	rn	RN	79	-2	2	https://rassemblementnational.fr/livrets-thematiques	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	reconquete	Reconquête	1	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	reconquete	Reconquête	2	2	1	https://www.parti-reconquete.fr/	Accord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	6	2	1	https://www.parti-reconquete.fr/	Accord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	8	2	1	https://www.parti-reconquete.fr/	Accord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	reconquete	Reconquête	9	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	reconquete	Reconquête	13	2	1	https://www.parti-reconquete.fr/	Accord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	16	-2	1	https://www.parti-reconquete.fr/	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	reconquete	Reconquête	20	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	reconquete	Reconquête	21	-2	2	https://www.parti-reconquete.fr/	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	reconquete	Reconquête	24	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	reconquete	Reconquête	29	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	reconquete	Reconquête	32	0	2	https://www.parti-reconquete.fr/	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	reconquete	Reconquête	35	2	1	https://www.parti-reconquete.fr/	Accord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	37	-2	1	https://www.parti-reconquete.fr/	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	reconquete	Reconquête	38	-2	2	https://www.parti-reconquete.fr/	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	reconquete	Reconquête	40	1	2	https://www.parti-reconquete.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
ORI	party	reconquete	Reconquête	43	2	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	reconquete	Reconquête	48	2	1	https://www.parti-reconquete.fr/	Accord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	54	0	1	https://www.parti-reconquete.fr/	Position équilibrée ou non tranchée : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	reconquete	Reconquête	55	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	reconquete	Reconquête	58	2	1	https://www.parti-reconquete.fr/	Accord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	61	-2	2	https://www.parti-reconquete.fr/	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	reconquete	Reconquête	63	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
PRUD	party	reconquete	Reconquête	64	3	1	https://www.parti-reconquete.fr/	Accord fort : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	71	-2	1	https://www.parti-reconquete.fr/	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	72	-1	1	https://www.parti-reconquete.fr/	Réserve : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	73	1	1	https://www.parti-reconquete.fr/	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	75	-2	1	https://www.parti-reconquete.fr/	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
PRUD	party	reconquete	Reconquête	76	2	1	https://www.parti-reconquete.fr/	Accord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
ORI	party	reconquete	Reconquête	78	3	2	https://www.parti-reconquete.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
